Bedrooms,Bathrooms,SquareFootageHouse,Location,Age,PoolQuality,HasPhotovoltaics,HeatingType,HasFiberglass,IsFurnished,DateSinceForSale,HouseColor,HasFireplace,KitchensQuality,BathroomsQuality,BedroomsQuality,LivingRoomsQuality,SquareFootageGarden,PreviousOwnerRating,HeatingCosts,WindowModelNames,Price
2.0,2.0,103.0,1,43.324884792626726,2,1,0,False,True,19027,1,False,2,2,2,0,18.0,1.3,61.8,0,248.15639
1.0,1.0,37.0,0,51.0,2,1,0,False,False,19207,0,False,0,1,1,1,18.0,3.39,22.2,0,78.4156
1.0,1.0,23.0,2,46.0,0,0,1,False,True,18726,2,False,1,0,0,0,6.0,3.94,36.8,0,29.12382
2.0,2.0,104.0,1,33.0,2,0,0,False,True,18489,1,False,2,1,1,1,18.0,2.63,61.8,0,235.46423
1.0,1.0,118.0,2,71.0,0,0,1,False,True,18984,3,False,1,2,1,2,6.0,3.08,188.8,2,188.06445
2.0,1.0,94.0,2,65.0,3,1,0,False,False,18342,2,False,0,2,1,2,30.0,3.18,56.4,0,88.11976
2.0,1.0,147.0,2,69.0,0,0,2,True,False,18947,2,False,1,2,2,2,6.0,1.43,146.0,1,139.65865
1.0,1.0,50.0,2,46.0,0,0,1,False,False,18920,3,False,0,1,1,2,6.0,1.62,78.4,0,52.29736
1.0,2.0,69.0,1,61.0,2,0,2,True,False,19161,1,False,0,1,1,1,18.0,1.36,69.0,0,178.23773
4.0,2.0,144.0,0,49.0,0,0,0,True,True,18674,1,True,2,2,1,2,6.0,1.91,87.0,0,212.58618
1.0,3.0,108.0,2,39.0,0,0,2,False,True,19127,3,False,2,2,1,2,6.0,2.66,109.0,0,111.87648
1.0,1.0,43.0,0,70.0,2,0,2,False,False,19115,2,False,0,2,2,1,18.0,4.01,43.0,2,254.88464
3.0,3.0,105.0,1,48.0,0,1,0,True,False,19458,0,False,0,0,1,1,18.0,3.28,63.0,0,205.07658
2.0,1.0,98.0,2,32.0,0,0,0,False,True,18649,1,False,2,0,2,1,6.0,1.75,59.4,1,107.51962
1.0,1.0,73.0,1,53.0,0,0,1,False,False,18926,1,False,1,0,1,1,6.0,2.67,115.2,0,151.21137
2.0,4.0,141.0,0,65.0,0,0,2,True,False,18904,3,False,2,0,2,2,6.0,2.3,141.0,2,164.1944
1.0,2.0,75.0,1,30.0,0,0,0,False,True,18724,1,False,0,2,1,2,6.0,1.37,46.2,2,302.20508
1.0,1.0,118.0,0,49.0,2,0,1,False,True,19018,0,False,0,2,2,1,18.0,2.0,187.2,0,258.68784
2.0,1.0,90.0,1,57.0,0,0,0,False,True,19569,2,False,1,2,2,0,6.0,4.83,54.0,0,182.68257
2.0,2.0,103.0,0,50.0,0,0,0,False,True,18266,0,False,2,2,2,1,6.0,1.94,61.8,1,196.2894
3.0,1.0,127.0,2,52.0,0,0,0,True,False,18457,2,False,0,0,1,1,13.0,4.93,75.6,2,127.96185
2.0,2.0,104.0,0,33.0,3,0,1,False,True,19162,2,False,2,1,1,2,30.0,2.35,164.8,1,338.67113
1.0,2.0,83.0,1,60.0,2,0,1,True,False,18534,1,False,2,2,0,0,18.0,1.87,134.4,2,349.5543
2.0,1.0,89.0,0,65.0,0,0,1,True,True,18849,0,False,2,1,1,1,6.0,2.11,142.4,0,177.99818
1.0,1.0,27.0,1,43.324884792626726,0,0,0,False,True,19174,1,False,0,1,2,1,6.0,2.18,15.6,1,142.27199
2.0,5.0,145.0,1,54.0,0,0,0,True,True,19000,2,False,1,0,2,2,6.0,4.2,87.6,0,271.19458
3.0,3.0,105.0,0,63.0,3,0,1,True,True,18999,3,False,1,0,1,1,30.0,2.34,168.0,0,263.30917
1.0,3.0,108.0,2,6.0,0,0,0,False,True,18412,1,False,1,1,1,1,13.0,2.28,64.2,0,96.94244
1.0,1.0,76.0,1,43.324884792626726,0,0,2,True,True,18916,0,False,1,2,1,0,6.0,1.79,75.0,0,171.63997
2.0,1.0,147.0,0,45.0,0,0,2,True,False,19041,3,False,0,2,1,0,6.0,2.2,147.0,2,264.78869
1.0,1.0,68.0,1,43.324884792626726,0,0,0,False,True,19529,3,False,2,1,1,2,6.0,3.36,40.8,1,214.517
1.0,3.0,129.0,1,43.324884792626726,3,0,1,False,True,19525,1,False,1,1,2,2,30.0,1.76,204.8,1,505.54014
1.0,1.0,47.0,2,62.0,3,0,1,True,True,19594,3,False,2,0,2,1,30.0,1.63,75.2,1,144.5987
2.0,1.0,71.0,0,43.324884792626726,0,1,0,False,True,19131,2,False,2,2,1,1,6.0,4.96,41.4,1,158.11091
2.0,2.0,106.0,2,36.0,3,0,0,False,True,19064,0,False,2,2,1,1,30.0,1.94,63.0,1,161.57501
1.0,1.0,20.0,0,25.0,0,0,2,False,True,19595,3,False,1,2,0,1,6.0,2.43,150.9320640270329,0,38.2602
2.0,1.0,81.0,2,46.0,2,0,0,False,False,19401,2,False,1,2,1,0,18.0,3.47,109.91066757485736,0,71.01309
1.0,2.0,124.0,0,45.0,0,0,1,True,True,18699,2,False,1,2,1,2,6.0,4.73,130.7705724005712,1,294.51367
2.0,3.0,116.0,2,10.0,2,0,1,False,True,18449,1,False,1,1,2,2,18.0,2.56,130.73256351897925,1,184.92843
1.0,2.0,68.0,2,41.0,0,0,1,True,True,19796,3,False,2,1,2,0,6.0,3.47,130.50451022942752,1,128.38954
2.0,3.0,110.0,2,32.0,0,1,0,False,True,18617,0,False,0,2,1,1,6.0,2.33,110.0484497706282,2,146.00907
1.0,1.0,26.0,1,43.324884792626726,0,0,2,False,True,19133,3,False,2,2,1,1,6.0,2.02,150.96057068822688,1,162.9264
1.0,1.0,25.0,1,56.0,0,0,2,True,False,19778,0,False,1,2,1,2,6.0,2.86,150.9558195780279,2,225.47934
1.0,2.0,121.0,1,43.324884792626726,3,1,2,False,True,18761,2,False,1,2,1,0,30.0,2.88,151.41192615713132,1,383.64616
2.0,1.0,86.0,0,15.0,2,1,2,True,True,18957,2,False,2,1,0,1,18.0,2.96,151.24563730016652,0,193.2984
1.0,1.0,55.0,1,60.0,2,1,2,True,False,18810,0,False,1,2,2,1,18.0,2.0,151.0983528839977,1,230.39902
3.0,1.0,148.0,2,26.0,0,1,0,True,True,19372,2,False,1,1,1,1,6.0,3.38,110.22899195818997,1,156.40398
2.0,1.0,79.0,0,54.0,0,0,1,False,False,18963,1,False,0,1,1,0,6.0,2.69,130.55677244161646,1,155.31068
1.0,1.0,39.0,2,22.0,3,0,1,False,True,19527,2,False,1,0,1,2,30.0,1.96,130.3667280336567,0,102.00695
2.0,2.0,143.0,0,43.324884792626726,0,1,1,True,True,19765,3,False,0,2,1,1,6.0,2.75,130.8608434943521,1,314.66011
1.0,2.0,140.0,0,26.0,2,1,0,False,True,18657,3,False,2,1,2,2,18.0,2.77,110.19098307659802,1,172.89109
2.0,1.0,74.0,1,71.0,0,0,2,False,True,19026,2,False,2,2,0,0,6.0,2.43,151.1886239777786,1,232.17781
1.0,2.0,69.0,1,59.0,2,1,0,False,False,18277,2,False,1,0,1,0,18.0,2.87,109.85365425246943,1,182.83485
1.0,1.0,48.0,1,53.0,3,0,0,False,True,19626,1,False,0,0,1,2,30.0,3.06,109.75388093829055,0,195.15144
2.0,1.0,96.0,0,43.324884792626726,2,1,2,True,True,18476,1,False,1,0,2,1,18.0,1.78,151.29314840215648,2,273.04537
2.0,2.0,88.0,0,43.324884792626726,0,0,2,False,False,19358,3,False,1,2,1,2,6.0,3.43,151.2551395205645,2,204.64068
1.0,1.0,23.0,1,47.0,3,0,2,False,False,19551,0,False,1,1,0,2,30.0,3.74,150.94631735762988,2,273.01928
1.0,1.0,38.0,0,17.0,0,0,1,True,True,19746,0,False,2,1,1,1,6.0,3.69,130.36197692345772,0,119.61962
2.0,2.0,65.0,2,43.324884792626726,0,1,2,False,False,19619,2,False,1,2,1,2,6.0,4.94,151.14586398598766,2,113.84749
3.0,1.0,149.0,0,60.0,0,1,2,False,True,18508,0,False,0,2,1,1,6.0,3.51,151.54495724270316,0,212.70892
2.0,1.0,138.0,0,8.0,0,0,0,True,True,18374,2,False,0,2,2,0,6.0,3.76,110.18148085620003,1,234.9889
2.0,2.0,90.0,0,35.0,0,0,1,False,True,19538,3,False,1,2,1,1,18.0,1.72,130.6090346538054,2,321.44973
2.0,2.0,89.0,0,58.0,2,0,1,False,False,18267,1,False,1,1,1,0,18.0,3.01,130.6042835436064,2,336.21717
1.0,1.0,54.0,2,36.0,0,1,2,False,True,18809,2,False,0,2,1,1,6.0,3.12,151.09360177379872,2,118.47669
3.0,4.0,133.0,1,45.0,2,0,2,False,True,18671,0,False,2,1,1,2,18.0,1.55,151.46893947951926,1,390.4694
2.0,1.0,85.0,0,48.0,0,0,0,False,True,19420,1,False,1,0,1,2,6.0,2.92,109.92967201565334,2,304.29445
3.0,1.0,139.0,2,43.324884792626726,0,1,0,False,True,19479,2,False,2,1,1,1,6.0,1.77,110.18623196639902,2,167.14779
1.0,1.0,52.0,0,38.0,0,0,1,True,True,19482,1,False,1,0,0,1,6.0,1.9,130.42849246624363,0,116.57451
1.0,1.0,42.0,2,45.0,0,1,1,False,False,18582,2,False,2,0,1,1,6.0,3.95,130.38098136425367,0,46.24852
1.0,2.0,140.0,1,28.0,0,0,0,False,True,19399,1,False,0,1,2,1,30.0,2.24,110.19098307659802,0,343.83342
1.0,1.0,20.0,1,33.0,0,0,2,False,False,18572,2,False,0,1,2,2,6.0,2.37,150.9320640270329,2,189.19737
2.0,1.0,65.0,2,21.0,0,0,1,True,False,18625,1,False,1,1,2,2,6.0,1.09,130.49025689883055,2,129.10162
1.0,2.0,63.0,2,47.0,1,0,2,True,True,19262,3,False,1,1,1,0,13.0,2.74,151.13636176558967,2,144.43357
2.0,1.0,91.0,0,43.324884792626726,2,0,0,False,True,18651,1,False,1,2,1,1,18.0,2.11,109.9581786768473,2,150.42451
3.0,1.0,126.0,2,55.0,2,0,2,False,True,19522,2,False,1,0,1,0,18.0,1.55,151.4356817081263,0,132.80321
1.0,1.0,29.0,0,59.0,0,1,1,False,False,18999,1,False,0,1,0,1,6.0,1.61,130.31921693166674,0,49.0218
1.0,2.0,63.0,2,44.0,0,1,2,True,True,18637,2,False,1,2,1,1,6.0,3.39,151.13636176558967,1,103.06278
1.0,1.0,44.0,2,33.0,3,0,1,False,False,18908,2,False,2,0,2,1,30.0,3.17,130.39048358465166,1,112.76092
1.0,2.0,125.0,0,47.0,0,0,1,True,True,19800,1,False,1,0,1,1,6.0,1.57,130.7753235107702,1,293.22569
1.0,1.0,44.0,0,28.0,0,1,0,False,True,18767,0,False,1,1,2,2,6.0,3.54,109.73487649749457,0,88.32336
1.0,2.0,107.0,0,18.0,1,0,2,False,False,19201,1,False,0,1,1,1,13.0,2.0,151.3454106143454,0,161.89041
3.0,3.0,105.0,1,24.0,0,0,2,False,False,18276,3,False,2,1,1,0,6.0,1.82,151.33590839394742,2,305.33791
1.0,3.0,115.0,0,30.0,0,0,0,False,True,19144,0,False,0,1,1,0,30.0,3.19,110.07220532162316,2,181.01721
1.0,1.0,67.0,2,45.0,1,0,2,True,True,18481,1,False,2,1,2,1,13.0,1.14,151.15536620638565,1,116.21858
2.0,1.0,90.0,0,66.0,0,0,2,True,True,18917,1,False,0,1,1,0,6.0,3.01,151.2646417409625,0,132.16322
3.0,3.0,126.0,1,28.0,0,1,0,True,True,19612,0,False,1,2,1,2,6.0,3.32,110.1244675338121,1,347.85033
1.0,2.0,109.0,1,44.0,0,0,1,False,True,19641,3,False,1,2,0,2,6.0,2.84,130.6993057475863,1,386.70969
2.0,2.0,86.0,0,52.0,0,0,1,False,True,19331,0,False,2,1,1,1,6.0,1.47,130.59003021300944,1,227.53344
3.0,1.0,148.0,0,56.0,0,1,0,True,True,19312,1,False,1,1,0,1,18.0,1.42,110.22899195818997,1,275.65974
1.0,2.0,78.0,0,71.0,0,0,2,True,True,18485,2,False,1,1,0,0,6.0,3.84,151.2076284185746,1,164.99539
4.0,2.0,146.0,1,45.0,0,0,0,False,True,19391,2,False,0,1,1,2,6.0,3.24,110.21948973779199,1,344.50236
1.0,1.0,95.0,0,40.0,0,0,2,False,True,19079,0,False,1,2,1,1,6.0,1.68,151.2883972919575,0,157.34342
1.0,2.0,69.0,2,30.0,0,1,1,False,True,18615,2,False,1,1,1,1,6.0,3.67,130.50926133962653,0,86.42006
1.0,1.0,43.0,1,18.0,3,1,2,False,True,19456,2,False,2,1,1,2,30.0,3.64,151.0413395616098,0,238.72699
2.0,2.0,99.0,0,57.0,2,1,1,True,True,19187,2,False,2,1,0,1,18.0,2.49,130.65179464559634,1,171.8645
1.0,2.0,66.0,2,23.0,0,1,1,True,False,18992,2,False,1,0,2,1,6.0,1.89,130.49500800902953,2,128.11242
